,id,name,alias,value,status,valid,description,stationId,datetime
103,9,Rain,,0.0,1,True,,275,2021-11-16 08:35:00+02:00
104,9,Rain,,0.0,1,True,,275,2021-11-16 08:40:00+02:00
105,9,Rain,,0.0,1,True,,275,2021-11-16 08:45:00+02:00
106,9,Rain,,0.0,1,True,,275,2021-11-16 08:50:00+02:00
107,9,Rain,,0.0,1,True,,275,2021-11-16 08:55:00+02:00
108,9,Rain,,0.0,1,True,,275,2021-11-16 09:00:00+02:00
109,9,Rain,,0.0,1,True,,275,2021-11-16 09:05:00+02:00
110,9,Rain,,0.0,1,True,,275,2021-11-16 09:10:00+02:00
111,9,Rain,,0.0,1,True,,275,2021-11-16 09:15:00+02:00
112,9,Rain,,0.0,1,True,,275,2021-11-16 09:20:00+02:00
113,9,Rain,,0.0,1,True,,275,2021-11-16 09:25:00+02:00
114,9,Rain,,0.0,1,True,,275,2021-11-16 09:30:00+02:00
115,9,Rain,,0.0,1,True,,275,2021-11-16 09:35:00+02:00
116,9,Rain,,0.0,1,True,,275,2021-11-16 09:40:00+02:00
117,9,Rain,,0.0,1,True,,275,2021-11-16 09:45:00+02:00
118,9,Rain,,0.0,1,True,,275,2021-11-16 09:50:00+02:00
119,9,Rain,,0.0,1,True,,275,2021-11-16 09:55:00+02:00
120,9,Rain,,0.0,1,True,,275,2021-11-16 10:00:00+02:00
121,9,Rain,,0.0,1,True,,275,2021-11-16 10:05:00+02:00
122,9,Rain,,0.0,1,True,,275,2021-11-16 10:10:00+02:00
123,9,Rain,,0.0,1,True,,275,2021-11-16 10:15:00+02:00
124,9,Rain,,0.0,1,True,,275,2021-11-16 10:20:00+02:00
125,9,Rain,,0.0,1,True,,275,2021-11-16 10:25:00+02:00
126,9,Rain,,0.0,1,True,,275,2021-11-16 10:30:00+02:00
127,9,Rain,,0.0,1,True,,275,2021-11-16 10:35:00+02:00
128,9,Rain,,0.0,1,True,,275,2021-11-16 10:40:00+02:00
129,9,Rain,,0.0,1,True,,275,2021-11-16 10:45:00+02:00
130,9,Rain,,0.0,1,True,,275,2021-11-16 10:50:00+02:00
131,9,Rain,,0.0,1,True,,275,2021-11-16 10:55:00+02:00
132,9,Rain,,0.0,1,True,,275,2021-11-16 11:00:00+02:00
133,9,Rain,,0.0,1,True,,275,2021-11-16 11:05:00+02:00
134,9,Rain,,0.0,1,True,,275,2021-11-16 11:10:00+02:00
135,9,Rain,,0.0,1,True,,275,2021-11-16 11:15:00+02:00
136,9,Rain,,0.0,1,True,,275,2021-11-16 11:20:00+02:00
137,9,Rain,,0.0,1,True,,275,2021-11-16 11:25:00+02:00
138,9,Rain,,0.0,1,True,,275,2021-11-16 11:30:00+02:00
139,9,Rain,,0.0,1,True,,275,2021-11-16 11:35:00+02:00
140,9,Rain,,0.0,1,True,,275,2021-11-16 11:40:00+02:00
141,9,Rain,,0.0,1,True,,275,2021-11-16 11:45:00+02:00
142,9,Rain,,0.0,1,True,,275,2021-11-16 11:50:00+02:00
143,9,Rain,,0.0,1,True,,275,2021-11-16 11:55:00+02:00
144,9,Rain,,0.0,1,True,,275,2021-11-16 12:00:00+02:00
145,9,Rain,,0.0,1,True,,275,2021-11-16 12:05:00+02:00
146,9,Rain,,0.0,1,True,,275,2021-11-16 12:10:00+02:00
147,9,Rain,,0.0,1,True,,275,2021-11-16 12:15:00+02:00
148,9,Rain,,0.0,1,True,,275,2021-11-16 12:20:00+02:00
149,9,Rain,,0.0,1,True,,275,2021-11-16 12:25:00+02:00
150,9,Rain,,0.0,1,True,,275,2021-11-16 12:30:00+02:00
151,9,Rain,,0.0,1,True,,275,2021-11-16 12:35:00+02:00
152,9,Rain,,0.0,1,True,,275,2021-11-16 12:40:00+02:00
153,9,Rain,,0.0,1,True,,275,2021-11-16 12:45:00+02:00
154,9,Rain,,0.0,1,True,,275,2021-11-16 12:50:00+02:00
155,9,Rain,,0.0,1,True,,275,2021-11-16 12:55:00+02:00
156,9,Rain,,0.0,1,True,,275,2021-11-16 13:00:00+02:00
157,9,Rain,,0.0,1,True,,275,2021-11-16 13:05:00+02:00
158,9,Rain,,0.0,1,True,,275,2021-11-16 13:10:00+02:00
159,9,Rain,,0.0,1,True,,275,2021-11-16 13:15:00+02:00
160,9,Rain,,0.0,1,True,,275,2021-11-16 13:20:00+02:00
161,9,Rain,,0.0,1,True,,275,2021-11-16 13:25:00+02:00
162,9,Rain,,0.0,1,True,,275,2021-11-16 13:30:00+02:00
163,9,Rain,,0.0,1,True,,275,2021-11-16 13:35:00+02:00
164,9,Rain,,0.0,1,True,,275,2021-11-16 13:40:00+02:00
165,9,Rain,,0.0,1,True,,275,2021-11-16 13:45:00+02:00
166,9,Rain,,0.0,1,True,,275,2021-11-16 13:50:00+02:00
167,9,Rain,,0.0,1,True,,275,2021-11-16 13:55:00+02:00
168,9,Rain,,0.0,1,True,,275,2021-11-16 14:00:00+02:00
169,9,Rain,,0.0,1,True,,275,2021-11-16 14:05:00+02:00
170,9,Rain,,0.0,1,True,,275,2021-11-16 14:10:00+02:00
171,9,Rain,,0.0,1,True,,275,2021-11-16 14:15:00+02:00
172,9,Rain,,0.0,1,True,,275,2021-11-16 14:20:00+02:00
173,9,Rain,,0.0,1,True,,275,2021-11-16 14:25:00+02:00
174,9,Rain,,0.0,1,True,,275,2021-11-16 14:30:00+02:00
175,9,Rain,,0.0,1,True,,275,2021-11-16 14:35:00+02:00
176,9,Rain,,0.0,1,True,,275,2021-11-16 14:40:00+02:00
177,9,Rain,,0.0,1,True,,275,2021-11-16 14:45:00+02:00
178,9,Rain,,0.0,1,True,,275,2021-11-16 14:50:00+02:00
179,9,Rain,,0.0,1,True,,275,2021-11-16 14:55:00+02:00
180,9,Rain,,0.0,1,True,,275,2021-11-16 15:00:00+02:00
181,9,Rain,,0.0,1,True,,275,2021-11-16 15:05:00+02:00
182,9,Rain,,0.0,1,True,,275,2021-11-16 15:10:00+02:00
183,9,Rain,,0.0,1,True,,275,2021-11-16 15:15:00+02:00
184,9,Rain,,0.0,1,True,,275,2021-11-16 15:20:00+02:00
185,9,Rain,,0.0,1,True,,275,2021-11-16 15:25:00+02:00
186,9,Rain,,0.0,1,True,,275,2021-11-16 15:30:00+02:00
187,9,Rain,,0.0,1,True,,275,2021-11-16 15:35:00+02:00
188,9,Rain,,0.0,1,True,,275,2021-11-16 15:40:00+02:00
